,Year,DOY,StartTime,StopTime,A1112Amp,A14Amp,A15Amp,A16Amp,Availability,Quality,Comments,EventType,DeepClass,2004Class
12056,77,104,317,330.0,,,1.0,,2,,15SPZ=45MM               2376,Z,,
12057,77,104,756,,,,,-1.0,,,,,,A 14
12058,77,104,842,920.0,1.1,2.2,1.0,2.6,2222,,VERY DISTANT C? RT=15MIN 2377C,,,A397
12059,77,104,1306,1330.0,,2.0,,3.5,2,5,12Z DEAD FROM 104/1257   2378,,,A272
12060,77,104,1448,1510.0,,2.0,2.0,,,5,12Z DEAD TILL 110/1500   2379,,,A 29
12061,77,104,1512,1555.0,,3.0,,7.0,2 2,,2379,A,24,A 10
12062,77,104,1600,1630.0,,2.5,1.1,3.3,222,,2379,,,A330
12063,77,104,1653,1720.0,,1.6,,2.7,2 2,5,NO 12Z                   2379,,,A 35
12064,77,104,1833,1840.0,,,1.5,,2,,15SPZ=23MM               2379,Z,,
12065,77,104,1847,1910.0,1.1,2.0,1.2,2.7,2222,5,12X AMP                  2379C,,,A265
12066,77,104,2014,2045.0,1.0,2.0,,6.0,22 2,5,12X AMPL.                2380,M,,A 42
12067,77,104,2354,20.0,,,1.1,3.0,22,,2380,,,A 25
12068,77,105,29,9999.0,,2.0,1.2,4.0,222,,2380,,,A255
12069,77,105,45,120.0,,,,7.0,2,,2380C,,,A423
12070,77,105,207,240.0,1.8,3.0,0.6,2.0,2222,5,12X AMP                  2381,A,09,A  9
12071,77,105,1155,1230.0,,1.5,,4.0,2 2,,2383C,,,A273
12072,77,105,1601,1620.0,,,1.5,2.5,22,,2384,A,32,A 32
12073,77,106,15,30.0,,2.0,2.0,2.5,222,5,LARGE NOISE ON 14Z       2386,,,A 27
12074,77,106,530,600.0,1.2,2.0,,5.0,22 2,5,12X AMP                  2387,A,08,A  8
12075,77,106,703,725.0,1.0,2.1,1.2,2.7,2222,5,12X AMP                  2387C,,,A  8
12076,77,106,740,820.0,0.7,3.0,1.5,4.5,2222,55,"12X AMP, 14Z IS BACK!    2388",M,,A114
12077,77,106,952,1020.0,,1.7,,2.3,2 2,,2388,,,
12078,77,106,1029,1100.0,0.6,2.1,,2.1,22 2,5,12X AMP                  2388,,,A 14
12079,77,106,1106,1145.0,,2.0,,2.5,2 2,,2388,,,A211
12080,77,106,1316,1335.0,,,5.0,,2,,15SPZ=18MM               2389,C,,
12081,77,106,2002,9999.0,1.0,2.5,,2.0,22 2,,2390C,A,09,A  9
12082,77,106,2024,2044.0,,2.0,,2.0,2 2,,2391,,,A 69
12083,77,106,2252,2325.0,,1.8,,2.7,2 2,,2391,,,A  8
12084,77,107,321,345.0,,1.5,,2.5,2 2,,2392,,,A 28
12085,77,107,541,610.0,,2.0,2.0,3.0,222,,2393,,,A233
12086,77,107,706,750.0,,,6.0,,2,,"15SPZ=11MM,NEAR15        2393",C,,
12087,77,107,856,9999.0,0.9,2.0,,1.9,22 2,5,12X AMP                  2393,,,A364
12088,77,107,910,935.0,,2.0,,2.0,2 2,,2393,,,A  8
12089,77,107,959,1020.0,,1.5,,2.1,2 2,,2393,,,
12090,77,107,1033,1100.0,,2.0,,2.0,2 2,,2393C,,,A 20
12091,77,107,1339,1540.0,,,,14.0,2,,"16SPZ=11MM,NEAR16        2394",C,,
12092,77,107,1348,1520.0,1.2,2.0,,,22,5  3,12X AMP                  2394,,,A  8
12093,77,107,1605,1620.0,,2.1,,3.1,2 2,,2394C,,,A  8
12094,77,107,1712,1750.0,1.7,3.5,,8.0,22 2,5,"12X AMP,P&S@16           2394",A,08,A  8
12095,77,107,2335,240.0,35.0,90.0,35.0,70.0,2222,54 4,"12X AMP,14&16AMP EST.    2396C",C,,
12096,77,108,456,520.0,,1.2,,2.5,2 2,,2397,A,08,A  8
12097,77,108,617,635.0,0.9,1.0,,1.5,22 2,5,12X AMP                  2398,A,24,A 10
12098,77,108,705,719.0,1.0,2.0,,2.5,22 2,5555,"12X AMP,GAP 0719-0759    2398",A,24,A 10
12099,77,108,1708,1730.0,,,1.2,2.0,22,,2403,,,A 21
12100,77,108,1828,1845.0,,,,2.5,,,2403,,,A 98
12101,77,108,2033,9999.0,,1.5,,2.5,2 2,,2404,A,24,A 10
12102,77,108,2050,2110.0,,1.6,,2.5,2 2,,2404,,,A 99
12103,77,109,145,210.0,,1.0,,2.0,2 2,,2404C,,,
12104,77,109,544,605.0,,0.6,,1.0,2 2,,2406,,,
12105,77,109,847,920.0,1.0,2.0,,1.2,22 2,5,12Y AMP                  2406,,,A 39
12106,77,109,1141,1220.0,1.0,3.0,1.3,2.5,2222,5,12X AMP                  2407,M,,A 16
12107,77,109,1527,,,,,-1.0,,,,,,A  8
12108,77,110,411,440.0,,1.8,,1.7,2 2,,2411,,,A 39
12109,77,110,1157,1220.0,,1.0,,2.0,2 2,,2412,,,
12110,77,110,1235,1246.0,,1.5,1.0,3.0,222,5555,GAP TILL 1335            2412,A,33,A 33
12111,77,110,2125,2155.0,,1.0,,2.0,2 2,5,12 IS BACK               2414,A,96,A 96
12112,77,111,1531,1610.0,1.1,2.5,1.5,2.0,2222,,14SPZ=1.2MM              2418,C,,
12113,77,111,1814,1855.0,1.2,2.6,1.2,6.5,2222,,2419,A,97,A 97
12114,77,113,154,216.0,,,0.6,0.8,2,,12425,,,
12115,77,113,507,527.0,,,,8.0,2,,NEAR 16 SPZ=55MM         2426,C,,
12116,77,113,606,625.0,,1.0,,1.0,2 2,,?                        2426,,,
12117,77,113,1202,1227.0,1.5,3.3,,,22,,SP14=1.2MM TAIL DATA GAP 2427,C,,
12118,77,113,1553,9999.0,,1.0,,0.8,2 2,,2428,,,
12119,77,113,1611,1640.0,,1.6,,1.2,2 2,,2428,,,
12120,77,113,1706,1735.0,,1.2,0.5,,22,,2428,,,
12121,77,114,1147,1225.0,,2.2,0.3,1.6,222,,2432,M,,A218
12122,77,114,1612,1725.0,3.0,45.0,1.2,1.2,2222,,SPZ14=10MM               2433,C,,
12123,77,115,406,419.0,,,,0.01,,2,SUNRISE 16/1929:SP16=18  2435C,Z,,
12124,77,115,707,740.0,0.6,2.0,1.0,,222,2,2437,C,,
12125,77,115,1226,1233.0,,,,0.01,,2,SPZ16 CLIPPED            2438,,,
12126,77,115,1405,1425.0,0.5,1.0,0.8,,222,2,2439,M,,A224
12127,77,115,1858,1920.0,0.8,3.0,0.5,,222,2,2440,M,,A204
12128,77,115,2254,,-1.0,-1.0,-1.0,-1.0,,,,,,A 18
12129,77,115,2341,15.0,1.0,2.6,,2.5,22 2,2,2442,M,,A  8
12130,77,116,51,110.0,0.5,1.5,,,22,2,2442,,,
12131,77,116,1013,1055.0,2.0,12.0,,4.0,22 2,22,SUNRISE 15/0810          2444C,A,24,A 10
12132,77,116,1246,1305.0,,1.0,,,2,22,2445,,,A 18
12133,77,116,1427,1450.0,,1.0,,3.0,2 2,22,2446,,,A104
12134,77,116,1556,1620.0,,1.6,,2.0,2 2,22,2446,,,
12135,77,116,1841,1900.0,,1.8,,,2,22,2447,,,A 10
12136,77,116,2140,2200.0,,2.0,,4.0,2 2,22,2448,,,A208
12137,77,116,2228,2255.0,0.5,2.2,,2.0,22 2,22,2448,,,A 49
12138,77,116,2257,2330.0,0.8,2.4,,7.0,22 2,2,2448,M,,A 99
12139,77,117,12,35.0,0.8,2.5,,,22,22,2448,,,
12140,77,117,42,100.0,0.8,2.0,,,22,22,2448,M,,A271
12141,77,117,207,235.0,1.0,5.0,,4.0,22 2,22,2449,M,,A215
12142,77,117,247,310.0,0.5,2.1,,,22,22,2449,M,,A289
12143,77,117,308,330.0,0.5,2.0,,3.0,22 2,22,2449,,,
12144,77,117,521,540.0,0.8,2.0,,,22,22,2449,,,A304
12145,77,117,606,9999.0,0.8,3.0,,3.0,22 2,2,M?                       2450,,,A  8
12146,77,117,617,9999.0,,1.6,,2.0,2 2,2,2450,M,,
12147,77,117,643,700.0,1.0,2.0,,,22,2,2450,,,A367
12148,77,117,755,810.0,0.5,2.0,,3.0,22 2,2,2450,,,A  8
12149,77,117,942,1020.0,1.0,4.0,2.0,4.0,222,2,TWO EVENTS               2450C,A,103,A 18
12150,77,117,1121,1145.0,1.0,2.0,,3.0,22 2,2,2451,,,A227
12151,77,117,1200,1230.0,,2.5,,3.8,2 2,2,17LSG=1.6MM              2451C,,,A 32
12152,77,117,1227,9999.0,,,,0.01,2,2,17LSG=3MM DOUBLE EVENTS  2451C,,,A 54
12153,77,117,1231,1255.0,,3.0,,3.0,2 2,2,2451C,,,A 32
12154,77,117,1333,9999.0,1.0,3.0,,2.0,22 2,2,2452,M,,A204
12155,77,117,1340,1410.0,1.0,4.0,,6.0,22 2,2,2452,,,A251
12156,77,117,1541,1610.0,2.0,2.0,,,22,22,SUNRISE 14/1552          2453,M,,
12157,77,117,1646,1710.0,1.0,,,4.0,2,22,2453,M,,A220
12158,77,117,1740,,-1.0,,-1.0,-1.0,,,,,,A 18
12159,77,117,1823,1900.0,1.0,,3.0,8.0,2 22,22,2453,C,,
12160,77,117,1934,,,,,-1.0,,,,,,A 18
12161,77,117,2037,9999.0,,32.0,,,2,22,SPZ14=16MM NEAR14        2454,C,,
12162,77,117,2043,2105.0,1.0,25.0,,4.0,22 2,22,SUNRISE 12/2250          2454,,,A 17
12163,77,117,2340,15.0,1.2,,2.0,4.0,2 22,,2455,,,A 38
12164,77,118,36,100.0,1.0,,,5.0,2  2,222,2455,,,A208
12165,77,118,157,225.0,1.8,8.0,3.0,6.0,2222,22,2455C,A,101,A 13
12166,77,118,234,300.0,1.0,4.0,3.5,7.0,2222,22,17LSG=2MM                2456,A,102,A 18
12167,77,118,320,9999.0,0.8,4.0,2.0,4.0,2222,22,2456,,,A 18
12168,77,118,335,400.0,1.0,5.0,2.5,5.0,2222,22,2456,,,
12169,77,118,427,450.0,1.0,,3.0,5.0,2 22,22,2456,,,A216
12170,77,118,934,945.0,,,,4.5,,22,SWARM OF MQ'S            2461,M,,A  8
12171,77,118,1010,9999.0,1.0,,,7.0,2  2,22,2461,A,08,A 86
12172,77,118,1037,1050.0,1.2,,,8.0,2  2,22,2461,M,,A100
12173,77,118,1117,1140.0,,,,10.0,2,22,2461C,A,08,A 10
12174,77,118,1204,1245.0,1.0,5.0,3.0,6.0,2222,2,DOUBLE EVENT 17LSG=2MM   2462,,,A 22
12175,77,118,1303,9999.0,0.8,,,4.0,2  2,2,2462,M,,A 21
12176,77,118,1332,1420.0,3.0,,3.5,21.0,2 22,2,2462,A,01,A 25
12177,77,118,1505,1529.0,1.0,,,9.0,2  2,2,2462C,A,24,A271
12178,77,118,1706,1730.0,,,,4.0,,2,2463,,,A  8
12179,77,118,1803,1825.0,1.0,,,5.0,2  2,2,2463,,,A 11
12180,77,118,1932,1951.0,,,,3.0,2,2,2463C,,,
12181,77,119,34,125.0,2.0,40.0,,,22,2,SPZ14=20MM               2465,C,,
12182,77,119,322,345.0,,,2.0,3.0,22,2,2466,M,,
12183,77,119,357,9999.0,,,1.0,4.0,22,2,2466,,,A213
12184,77,119,409,9999.0,,,2.5,3.0,22,2,2466,M,,A 31
12185,77,119,422,500.0,,,2.5,5.4,22,2,17LSG=1.2MM              2466,C,,
12186,77,119,657,719.0,,,2.0,4.0,22,2,TWO EVENTS               2466C,A,07,A257
12187,77,119,733,830.0,1.5,5.0,3.5,6.0,2222,2,TELESEISMIC C            2467,C,,
12188,77,119,1601,,-1.0,-1.0,,-1.0,,,,,,A  1
12189,77,119,1957,2025.0,1.0,,3.0,5.0,2 22,2,2471,A,106,A  6
12190,77,119,2037,2105.0,,,,6.5,2,2,SPZ16=20MM               2471,C,,
12191,77,119,2257,2320.0,1.0,,2.0,3.0,2 22,2,2472,M,,A234
12192,77,120,18,9999.0,,,,3.5,2,2,2472,,,A260
12193,77,120,26,9999.0,,,1.5,,2,2,2472,,,A399
12194,77,120,45,105.0,,,,4.0,2,2,2472,M,,A422
12195,77,120,144,210.0,0.8,,,2.5,2  2,2,14X=2.5MM                2472,M,,
12196,77,120,233,300.0,,,,3.0,,2,2473C,M,,
12197,77,120,316,330.0,,,1.5,3.0,22,2,M?                       2473C,,,
12198,77,120,333,355.0,1.0,,1.6,,2 2,2,2473C,,,A214
12199,77,120,459,515.0,,,,3.6,,2,2474,,,T502
12200,77,120,723,740.0,,,,4.0,,2,2474,,,A  8
12201,77,120,842,900.0,,,2.0,2.0,22,2,14X=2MM                  2475,M,,A238
12202,77,120,914,935.0,,,,3.0,,2,12Y=1MM                  2475C,M,,A 14
12203,77,120,1255,9999.0,0.3,2.0,1.6,3.0,2222,2,2476,M,,A100
12204,77,120,1316,9999.0,0.6,2.0,1.8,5.0,2222,2,2476,A,107,A107
12205,77,120,1329,1350.0,1.0,2.0,1.2,4.0,2222,2,2476,,,A202
12206,77,120,1449,1525.0,1.0,1.8,,3.6,22 2,2,TELESEISM                2476C,C,,
12207,77,120,1713,1735.0,,1.3,,4.0,222,,2477C,,,A  8
12208,77,120,1737,1810.0,,1.7,1.2,3.0,222,,DOUBLE EVENT?            2478,,,A  7
12209,77,120,1840,1910.0,,1.2,0.8,4.0,222,,2478,,,A289
12210,77,120,2022,9999.0,,,,2.0,2,,2479,,,A435
12211,77,120,2029,9999.0,,,2.0,,2,,2479,,,A239
12212,77,120,2034,2050.0,,,,3.0,2,,2479,,,
12213,77,120,2238,9999.0,0.8,1.3,1.4,3.7,2222,,2479,,,A 19
12214,77,120,2251,2315.0,0.8,1.5,,,22,,2479,,,
12215,77,121,36,55.0,,1.0,,2.0,2 2,,2480,,,
12216,77,121,123,150.0,,1.2,,3.6,2 2,,2480,M,,
12217,77,121,227,250.0,,1.0,,3.4,2 2,,2480C,M,,T502
12218,77,121,406,435.0,,1.2,2.4,2.0,2 2,,2481,M,,A397
12219,77,121,435,450.0,,1.0,,2.0,2 2,,2481,,,
12220,77,121,742,810.0,0.6,1.7,1.4,2.5,2222,,2482,M,,A 36
12221,77,121,839,905.0,,1.6,,2.0,2 2,,2482C,,,A204
12222,77,121,1122,1150.0,,1.0,1.0,2.0,222,,2483,,,A 37
12223,77,121,1447,1515.0,,1.5,,3.0,2 2,,2484,M,,A100
12224,77,121,1742,1756.0,1.0,1.4,,2.0,22 2,,2485,,,A 72
12225,77,121,1806,,,-1.0,-1.0,-1.0,,,,,,A  6
12226,77,121,2053,2130.0,1.0,2.5,1.6,11.0,2222,,2485C,A,82,A 64
12227,77,121,2131,2225.0,1.4,4.0,2.6,4.2,2222,,2486,C,,
12228,77,121,2341,0.0,0.6,1.2,1.0,3.0,22,,2486,M,,A257
12229,77,122,240,9999.0,,1.4,,3.5,2 2,,DOUBLE EVENT             2487,,,
12230,77,122,302,325.0,,1.4,,,2,,2487,,,
12231,77,122,337,415.0,0.5,1.0,1.0,7.0,2222,,ONE OF SWARM             2487C,A,111,A 82
12232,77,122,503,530.0,,1.0,,2.5,2 2,,2488,,,
12233,77,122,552,610.0,0.8,1.0,,,22,,2488,,,
12234,77,122,612,635.0,,,,3.8,2,,2488,M,,
12235,77,122,721,745.0,,1.2,,3.5,2 2,,2488,M,,A419
12236,77,122,748,810.0,0.5,1.0,,2.2,22 2,,2489,,,A 38
12237,77,122,1043,9999.0,,1.2,,4.5,2 2,,2489,A,90,A 90
12238,77,122,1104,1120.0,,1.0,1.2,3.0,222,,2489,,,A 44
12239,77,122,2149,2220.0,2.0,5.0,,3.0,22 2,,2492,A,88,A  1
12240,77,123,3,30.0,0.8,3.0,1.6,4.0,2222,,2492C,A,01,A  1
12241,77,123,630,705.0,0.8,1.9,1.0,6.0,2222,,2494,M,,A331
12242,77,123,900,9999.0,,1.1,1.0,4.0,222,,2495,,,A 42
12243,77,123,918,940.0,,2.0,1.2,6.0,222,,16 NOISE LEVEL HIGH      2495,,,A 20
12244,77,123,1053,1110.0,0.4,1.0,,,22,,2496,,,
12245,77,123,1136,1200.0,0.5,1.2,,,22,,2496,,,
12246,77,123,1515,1535.0,,1.0,1.0,,22,,2497,,,
12247,77,123,1643,1710.0,0.8,2.0,1.0,5.0,2222,,2498,M,,A442
12248,77,123,2049,2130.0,0.5,1.0,1.0,4.0,2222,,DOUBLE EVENT             2499,,,A202
12249,77,123,2324,2350.0,,1.0,1.1,4.3,222,,2499,,,A430
12250,77,124,248,310.0,,1.5,1.8,,22,,2500,,,
12251,77,124,421,450.0,,,,5.5,2,,2500C,A,89,A 89
12252,77,124,503,9999.0,,,1.3,3.0,22,,2501,,,
12253,77,124,517,550.0,,2.0,1.0,,22,,SPZ14=3MM                2501,C,,
12254,77,124,749,9999.0,,1.0,1.4,3.0,222,,2501,M,,
12255,77,124,814,849.0,1.5,1.5,1.0,,222,,2501C,C,,
12256,77,124,856,9999.0,,1.0,,3.0,2 2,,2501C,M,,
12257,77,124,904,920.0,,1.0,0.8,3.2,222,,2502,,,
12258,77,124,922,9999.0,1.0,2.1,,,22,,2502,C,,
12259,77,124,946,9999.0,,,,0.01,2,,SPZ15=57MM               2502,Z,,
12260,77,124,952,959.0,,,,0.01,2,,SPZ14=60MM               2502,Z,,
12261,77,124,1034,1105.0,,1.1,,4.0,2 2,,2502,M,,
12262,77,124,1112,1145.0,4.2,1.2,,,22,,C NEAR 12                2502,C,,
12263,77,124,1302,1325.0,,,1.1,1.2,22,,2503,M,,A 20
12264,77,124,1422,1450.0,,1.2,1.2,,22,,2503,,,
12265,77,124,1506,1530.0,,2.6,,,2,,SPZ14=5MM  NEAR 14       2503,C,,
12266,77,124,1707,1735.0,,1.0,1.0,3.8,222,,2504,,,A211
12267,77,124,1738,1800.0,,1.0,1.0,2.5,222,,2504,,,
12268,77,124,1810,1845.0,,1.0,0.8,3.3,222,,TELESEISMIC C            2504,C,,
12269,77,124,1902,1925.0,,1.0,,3.5,2 2,,2504,M,,A 35
12270,77,124,2307,5.0,1.1,4.8,,,22,,2505,C,,
12271,77,125,21,45.0,,1.1,,2.5,2 2,,2505,M,,A363
12272,77,125,206,9999.0,1.1,2.3,1.0,2.0,2222,,2506,M,,A218
12273,77,125,231,300.0,,1.0,,2.6,2 2,,M?                       2506,,,
12274,77,125,911,940.0,,1.5,,,2,,2507,,,
12275,77,126,1956,2040.0,1.5,3.0,2.0,2.8,2222,,2518C,C,,
12276,77,127,220,250.0,,,,0.01,,2,17LSG=2.1MM              2520,,,
12277,77,127,308,9999.0,1.0,1.2,,2.2,22 2,2,2520,,,A224
12278,77,127,322,340.0,1.6,1.9,1.1,2.0,2222,2,2520C,,,A  1
12279,77,127,923,945.0,,2.0,,,2,22,2522,,,A  5
12280,77,129,349,430.0,1.0,1.6,,,22,22,"NO SPZ,C?               12536",,,
12281,77,129,1137,1155.0,1.1,,,,2,222,2538,,,A 10
12282,77,129,1208,1235.0,1.0,1.8,,,22,222,2538C,,,A 38
12283,77,129,2052,2125.0,,1.3,,1.7,2 2,222,2541,,,
12284,77,130,33,9999.0,,1.6,,1.6,2 2,22,12542,,,
12285,77,130,54,130.0,1.0,1.5,,6.0,22 2,22,12542,M,,A245
12286,77,130,345,415.0,1.0,2.3,,,22,22,2543,,,A 23
12287,77,130,1633,1650.0,,,,5.1,2,22,2547,A,92,A412
12288,77,130,2232,2300.0,,,,5.5,2,2,2548C,,,A 16
12289,77,130,2337,0.0,1.0,,,2.0,2  2,2,2549,,,A 44
12290,77,131,345,415.0,1.7,4.1,,,22,2,2549,A,23,A 23
12291,77,131,1130,1155.0,,,1.7,4.1,22,55,"SYNC ERRORS @12,14       2552",,,A283
12292,77,131,1204,1230.0,1.1,,,5.4,2  2,5,SYNC ERRORS @14          2552,M,01,A 10
12293,77,131,1323,,-1.0,-1.0,,-1.0,,,,,,A  1
12294,77,131,2014,2140.0,3.6,7.0,11.1,14.2,2222,5,"14X AMP(Y:BTJMP) ,17=2MM 2555",C,,
12295,77,132,120,200.0,,,1.0,3.0,22,2,14SS@132/0250            2556,,,A255
12296,77,132,739,800.0,,2.3,,2.8,2 2,,2557C,,,
12297,77,132,800,900.0,1.7,4.0,2.7,3.0,2222,,"DISTANT,NO SPZ           2558C",C,,
12298,77,132,931,9999.0,,,1.5,,2,,2559,,,
12299,77,132,944,1010.0,,,1.0,2.8,22,,2559,,,A286
12300,77,132,1025,9999.0,1.5,4.0,1.0,5.0,2222,,TWO EVENTS               2559,A,94,A 94
12301,77,132,1039,1120.0,1.6,5.0,1.0,4.0,2222,,2559,A,95,A  9
12302,77,132,1247,1320.0,1.1,2.1,,5.3,22 2,,2559C,A,08,A 10
12303,77,132,1301,1325.0,,,1.7,,2,3 3,2559C,,,A265
12304,77,132,1332,1355.0,,2.2,2.1,2.7,222,,12SS@132/1530            2560,,,A 29
12305,77,132,1828,1920.0,1.5,4.3,2.8,10.0,2222,5,SYNC ERROR @14           2561,A,25,A 25
12306,77,132,2148,2225.0,0.6,,,4.0,2  2,,DOUBLE EVENT             2562,,,A 20
12307,77,132,2257,2320.0,,1.9,,5.0,2 2,,2562,A,08,A  8
12308,77,133,1023,1045.0,1.0,2.7,,3.0,22 2,,2565,,,A336
12309,77,133,1413,,-1.0,-1.0,,,,,,,,A 10
12310,77,133,1457,1515.0,0.8,2.0,,2.1,22 2,,12566,,,A  6
12311,77,133,1925,1954.0,,1.7,,1.9,2 2,,2567,,,A  8
12312,77,134,636,700.0,0.9,2.0,3.7,4.0,2222,,2571,A,32,A 32
12313,77,134,1112,1150.0,0.8,2.0,,2.1,22 2,,2572,,,A 14
12314,77,134,1250,9999.0,1.3,2.0,,7.9,22 2,,2572,A,08,A  8
12315,77,134,1312,1330.0,1.1,1.8,,2.3,22 2,33 3,2572,,,A439
12316,77,134,1553,1630.0,1.0,3.0,1.1,3.0,2222,,2573C,A,16,A 16
12317,77,134,1651,1715.0,,1.6,,2.0,2 2,,2574,,,A  8
12318,77,134,1803,1825.0,,1.9,,2.8,2 2,,2574,,,A 14
12319,77,134,2013,2040.0,1.0,2.3,1.7,3.0,2222,,2574C,M,,A 34
12320,77,134,2258,2330.0,,1.5,,2.7,2 2,,2575C,,,A223
12321,77,135,207,245.0,,2.0,,5.1,2 2,,2576C,M,,A211
12322,77,135,249,9999.0,,2.5,1.4,5.0,222,6666,2576,M,,
12323,77,135,307,335.0,1.1,2.9,,,22,6666,2576,M,,A 75
12324,77,135,428,510.0,1.0,2.1,1.1,3.8,2222,6666,2576,M,,A 28
12325,77,135,528,550.0,0.8,1.9,,3.0,22 2,,2577,,,A  8
12326,77,135,920,950.0,0.8,1.8,,2.4,22 2,,2578,,,A364
12327,77,135,1034,1055.0,,1.7,,2.3,2 2,,2578C,,,A  8
12328,77,135,1634,,-1.0,-1.0,,,,,,,,A 10
12329,77,135,1721,1830.0,1.1,3.8,1.1,3.0,2222,,"DISTANT, NO SPZ          2581",C,,
12330,77,135,2037,2110.0,1.0,2.0,,2.1,22 2,,2581C,,,A306
12331,77,136,4,40.0,1.1,5.2,3.2,4.7,2222,,"P&S @14,15,16            2582C",A,27,A 27
12332,77,136,138,210.0,1.0,2.6,,4.4,22 2,,2583,A,08,A  8
12333,77,136,238,310.0,1.0,2.1,,1.9,22 2,,2583,M,,A251
12334,77,136,425,9999.0,,1.2,,2.0,2 2,,2583,,,
12335,77,136,435,500.0,,1.3,,2.0,2 2,,2583C,,,A 10
12336,77,136,642,,,,-1.0,-1.0,,,,,,A  8
12337,77,136,808,,,,,-1.0,,,,,,A  8
12338,77,136,1055,1155.0,2.2,5.8,1.1,9.0,2222,,"CLEAR S @12,14,16. SW    2586",A,08,A  8
12339,77,136,1201,1230.0,0.9,1.7,,2.9,22 2,,2586,A,08,A 10
12340,77,136,1238,1315.0,,1.9,,2.8,2 2,,2586,,,
12341,77,136,1325,1400.0,,1.2,,2.4,,,2587,,,
12342,77,136,1613,1640.0,,2.0,,,2,,"NEAR 14,SPZ=7MM          2587",C,,
12343,77,136,1717,1740.0,,2.0,,1.9,2 2,,2587C,,,
12344,77,136,1754,1815.0,,1.5,,1.6,2 2,,2588,,,A 10
12345,77,136,1902,9999.0,,1.3,,1.3,2 2,,2588,,,
12346,77,136,1917,1945.0,1.0,2.1,,3.4,22 2,,2588C,M,,A  8
12347,77,136,2202,2240.0,1.0,2.0,,1.9,22 2,,2589,M,,A 39
12348,77,137,439,520.0,,,1.3,2.2,2,,2591,M,,A271
12349,77,137,924,950.0,,1.6,,1.9,2 2,,2592,,,A  8
12350,77,137,1001,1035.0,,2.1,1.2,2.9,222,,"NRLY SAME ARRVL@14,15,16 2592",M,,A237
12351,77,137,1156,1245.0,,1.9,1.0,1.3,222,,DISTANT C?               2594,,,
12352,77,137,1534,1615.0,,1.7,,5.0,2 2,,2594C,A,98,A 98
12353,77,137,1724,1800.0,1.0,3.3,1.1,2.8,2222,5,SYNC ERROR @ 14          2595C,M,,A 16
12354,77,137,2048,2110.0,,1.9,,1.5,2 2,,2596,,,A 39
12355,77,137,2141,2210.0,1.0,2.3,,4.1,22 2,,2596C,A,24,A 10
12356,77,137,2244,2305.0,0.6,1.8,0.6,1.0,2222,,2597,,,
12357,77,138,703,735.0,,1.8,,2.4,2 2,,2599,,,
12358,77,138,1518,1530.0,,1.9,,,2,,"C NEAR 14, SPZ=80MM      2602",C,,
12359,77,138,1649,9999.0,0.9,1.8,,1.2,22 2,,2602,M,,A 10
12360,77,138,1717,1750.0,0.8,1.7,,3.0,22 2,,2602,A,96,A 96
12361,77,138,1921,2020.0,1.0,2.0,1.7,4.7,2222,,NO SPZ                   2603C,A,33,A 33
12362,77,138,2315,2340.0,0.8,1.4,,,22,,2604C,,,A365
12363,77,139,25,50.0,0.7,1.8,,,22,,2605,,,A204
12364,77,139,118,145.0,0.9,2.0,,2.1,22 2,,2605,A,24,A 10
12365,77,139,611,650.0,1.0,2.8,1.1,7.0,2222,,2606C,A,97,A 97
12366,77,139,652,725.0,0.5,1.4,,,22,,2607,,,
12367,77,139,820,850.0,0.8,,,,2,,2607,,,A 13
12368,77,139,836,900.0,,1.3,,,2,,2607,,,A  5
12369,77,139,1127,1205.0,1.0,2.2,1.4,4.3,2222,,2608,A,11,A 11
12370,77,139,2145,2310.0,6.0,10.0,1.9,4.8,2222,,14SPZ=2.1MM             12611,C,,
12371,77,140,1312,1350.0,,1.4,,,2,,14SPZ=1.3MM              2614,C,,
12372,77,140,1548,1625.0,0.8,2.2,,6.7,22 2,,2614C,A,99,A 99
12373,77,140,1740,1810.0,0.4,1.5,,1.0,22 2,,2616,,,A372
12374,77,141,444,510.0,,1.0,,1.0,2 2,,2618,,,
12375,77,141,1951,2015.0,,1.5,,1.0,2 2,,2623C,C,,
12376,77,142,928,950.0,0.7,2.0,,,22,,2627C,,,A218
12377,77,142,1310,1330.0,,,1.0,,2,,2629,,,
12378,77,142,1338,1400.0,,,,1.5,,,2629,,,A418
12379,77,142,1645,1730.0,0.6,2.5,0.6,,222,,2630,,,
12380,77,143,242,310.0,,1.5,,2.0,2 2,,2633,M,,A414
12381,77,143,1050,1115.0,,2.0,,2.0,2 2,,2635,C,,
12382,77,143,1157,1225.0,,1.5,,2.0,2 2,,2636,,,
12383,77,143,1359,1425.0,3.5,,,,2,,C NEAR 12                2636,C,,
12384,77,143,2346,10.0,0.8,2.0,,2.0,22 2,,2639,A,08,A  8
12385,77,144,729,755.0,0.6,2.0,,,22,2,SUNRISE ST16 AT 0650     2641,M,,A332
12386,77,144,1136,1210.0,1.0,3.0,,,22,2,2642,M,,A204
12387,77,144,1218,1240.0,0.6,3.0,0.7,,222,2,2642,M,,A215
12388,77,144,1248,1330.0,1.2,5.0,1.0,,222,2,2642,A,24,A 10
12389,77,144,1412,1435.0,0.6,1.0,,,22,2,2643,,,A207
12390,77,144,1440,1515.0,0.6,2.0,,4.0,22 2,2,2643,,,A379
12391,77,144,1611,1645.0,1.0,2.5,,,22,,2643,,,A104
